,book_idx,excerpt_idx,segment_idx,segment_1,segment_2,seg1_pos,seg2_pos,distance_bin,present_seg1_first
2878,72972,18,0,*His views concerning Miss Molloy now were definitely favourable. She might not be the sort of girl he could ever*,"*""You can always find an opportunity of doping people. You ought to know that."" The implied compliment pleased Chimp. ""That's*",1273,4568,5000,1
2879,72972,19,0,"*""Wear gloves,"" advised Mrs. Molloy. ""What she means,"" said Mr. Molloy, again speaking with a certain nervous haste, ""is that*","*Hugo massaged his arm tenderly. The look of a greyhound pursuing an electric hare died out of his eyes. ""Of*",566,4718,5000,0
2880,72972,20,0,"*""Thank you, Mr. John. Are you coming downstairs to finish your breakfast, sir?"" John waved away the material suggestion. ""No.*","*""I'm being myself all right, all right."" ""Well, then, for Pete's sake, be somebody else. Pull yourself together, why can't*",176,4089,5000,0
2881,72972,21,0,*England's future cannot be so dubious as the pessimists would have us believe while her younger generation is made of*,"*""Flicker. Your outline keeps wobbling, and I don't like it. And there's another thing about you that I don't like.*",6497,9011,5000,1
2882,72972,22,0,"*Not from her father's side of the family. ""Bless my soul!"" said Mr. Carmody. ""Yes,"" said Colonel Wyvern. ""She came*","*Are you aware, John, that this place has the rottenest train service in England? After the five-sixteen, which I'd missed,*",6510,9835,5000,1
2883,72972,23,0,"*Pretty. Pots of money. If I were you, while she's at Rudge, I'd have a decided pop at her. You*","*""Oh?"" said Mr. Carmody, regarding this Human Sardine with as little open hostility and dislike as he could manage on*",4495,9389,5000,1
2884,72972,24,0,"*""What?"" A look of concern came into Sturgis's face. His companion's manner was strange. ""Is anything the matter, sir?"" ""Eh?""*","*""His name's Hugo."" ""Hugo, eh?"" ""Good God!"" cried John. ""Are you a parrot?"" Mr. Flannery, if he had not been*",1377,4718,5000,1
2885,72972,25,0,"*""And will that make him good and sore!"" ""Will it!"" said Chimp. ""Will it!"" said Mr. Molloy. ""Wake me up*","*He thumped his head against an oak chest."" On Mr. Carmody's drawn face there hovered for an instant a faint*",2066,4971,5000,0
2886,72972,26,0,"*John, who appeared to have something on his mind these days, stared gloomily at the carpet. Mr. Carmody shifted in*","*""What she means,"" said Mr. Molloy, again speaking with a certain nervous haste, ""is that the first thing the bulls--as*",2804,7750,5000,0
2887,72972,27,0,"*He remembered now that he had left instructions that the Case's breakfast should be brought out to him, preliminary to*","*said Chimp. ""Will it!"" said Mr. Molloy. ""Wake me up in the night and ask me,"" said Chimp. ""Me, too,""*",4896,8809,5000,1
2888,72972,28,0,"*And now it had gone. ""Look here!"" he cried feverishly. ""You must let me out of here. At once!"" ""No,*","*""That's all."" ""And how,"" inquired Chimp, ""do you propose to do it?"" Mr. Molloy made no immediate reply. The question*",1915,4886,5000,1
2889,72972,29,0,"*Wrangling, she felt, was beneath her. As she could not hit Hugo with the basket in which she had carried*","*""Positively."" ""Oh? Well, damn it, anyway,"" said Hugo. Hugo crossed the strip of gravel which lay between the stable yard*",5003,9668,5000,0
2890,72972,30,0,"*""I feared as much. There was something about her manner when I was paving the way that I didn't quite*","*Like Emily, whom, slavering over Mrs. Molloy's shoes, she could gladly have kicked, he had been hypnotized by this woman's*",5718,9195,5000,0
2891,72972,31,0,"*Bolt was a thing of beauty. He gleamed in the sunshine. He was wearing a new hat, his Sunday clothes,*","*""Well, you can make your mind easy,"" said John between his teeth. ""I haven't any money."" There was a moment's*",296,3799,5000,1
2892,72972,32,0,"*And this is my cousin, Mr. Carroll. And now,"" said Hugo, relieved at having finished with the introductions, ""let's try*",*It was the one strategic point not yet guarded by a stocky figure with large feet and an eye like*,5390,9762,5000,1
2893,72972,33,0,"*Like Emily, whom, slavering over Mrs. Molloy's shoes, she could gladly have kicked, he had been hypnotized by this woman's*","*Mr. Molloy, if he saw $700,000 lying in the gutter, might not think it worth his while to stoop and*",5538,9798,5000,0
2894,72972,34,0,"*It was a natural remark, perhaps, for a man in his condition to make, but it had the effect of*","*""Yes, sir,"" replied Sergeant-Major Flannery in a smart and respectful manner. ""Oh! I see. Thank you."" ""Thank _you_, sir,"" said*",1901,6377,5000,0
2895,72972,35,0,"*""I'm telling you. He asked me to marry you. And very eloquent he was, too. All the people who heard*",*V John sat in the lobby of the Lincoln Hotel in Curzon Street. A lifetime of activity and dizzy hustle*,2170,5693,5000,1
2896,72972,36,0,"*""If you wish to know, a rung broke and the ladder slipped."" ""But what were you doing on a ladder?""*","*Mr. Carmody was not present, having stated that he would prefer to leave the negotiations entirely to Mr. Molloy. Through*",5176,8639,5000,1
2897,72972,37,0,"*The ""it"" into which she desired him to snap was apparently a small door that led to the club's service*","*Pat, still distraite, was watching the door. She was surprised to find that her breath was coming rather quickly and*",2725,6726,5000,0
2898,72972,38,0,"*He found his nephew's curiosity at close range even more acute than it had been from a distance. ""What on*","*My son Freddie is a good boy, handy with the battle axe and okay at mounting his charger, but he's*",2091,5952,5000,0
2899,72972,39,0,"*He was feeling very low, and in urgent need of one of those largely advertised tonics which claim to relieve*","*""Indeed I am, sir. I am Doctor Twist's assistant."" ""But this man is a criminal, you fool...."" Sergeant-Major Flannery seemed*",5623,9157,5000,1
2900,72972,40,0,"*The communication was not calculated to sweeten the Colonel's temper, nor did the spectacle of his daughter in apparently pleasant*","*""Yes? ""Positively."" ""Oh? Well, damn it, anyway,"" said Hugo. Hugo crossed the strip of gravel which lay between the stable*",975,5222,5000,1
2901,72972,41,0,*Miss Molloy--her father addressed her as Dolly--belonged to the type of girl in whose society a diffident man is seldom*,"*""Good night,"" said Pat. She turned away, and the lift bore her aloft. Its machinery badly needed a drop of*",7116,9749,5000,0
2902,72972,42,0,"*""A menace to the community and a nuisance to everybody,"" said Colonel Wyvern. ""Quite,"" said Mr. Bywater. Conversation languished. Chas.*","*""Is that so?"" said Doctor Twist, interested. Anything to do with money always interested the well-known American physician and physical*",722,3833,5000,0
2903,72972,43,0,"*And then his clouded intellect began to function more nimbly. Twist's behaviour, he saw, was not so childish as he*","*""Gee! I feel bad!"" he murmured. It was a natural remark, perhaps, for a man in his condition to make,*",1291,4832,5000,1
2904,72972,44,0,"*Mr. Flannery demurred. To tell Mr. Twist involved explanations, and explanations, if they were to be convincing, must necessarily reveal*","*Chimp stared at Mr. Molloy. ""Gosh!"" said Chimp, awed. ""Gosh!"" said Mr. Molloy. ""That was Flannery!"" said Chimp, unnecessarily. ""'Was,'""*",4229,7785,5000,0
2905,72972,45,0,"*""Everything's set."" ""Have you fixed that guy?"" ""Sure, precious. And Chimp, too."" ""How's that? Chimp?"" ""Sure. We don't want Chimp*","*Soapy moistened his lips, which had become uncomfortably dry. ""But you locked it, surely?"" he said. ""Yes, I locked it,""*",618,3803,5000,1
2906,72972,46,0,"*""And left you in our charge."" ""Left me in your charge?"" ""Come, come, sir!"" said Mr. Flannery. ""Are you a*","*You can only live once, so what the hell!"" Mr. Molloy gazed dismally before him. Never a very inventive man,*",1481,5048,5000,0
2907,72972,47,0,"*""Save it till later. I'm in a hurry."" Soapy Molloy replaced the receiver, and came out of the telephone cupboard*","*I now ascertain from Bolt that he gave it to Mr. John to give to Mr. Carmody."" ""What!"" cried Soapy.*",4625,8863,5000,0
2908,72972,48,0,"*Correct as per memo. Now what?"" ""Put it up."" ""Right."" ""And hold it very carefully."" ""Esteemed order booked,"" said Hugo.*","*""I've known Johnnie fourteen years,"" said Pat in a small voice. ""Quite long enough,"" grunted Colonel Wyvern. Pat walked on*",3969,7289,5000,0
2909,72972,49,0,*It was the sort of feeling which would come to a man who saw miracles happening all around him. He*,"*""Oh, give it him,"" she said. ""He won't be happy if you don't. If a guy's middle name is Shylock,*",438,5229,5000,1
2910,72972,50,0,"*He never had been asleep on those bygone Christmas Eves, but the gift-bearers had never suspected it, and he resolved*","*Then Sturgis, after letting fall in the course of his babblings the information that Mr. Molloy knew that John had*",3497,6874,5000,0
2911,72972,51,0,"*John reflected. Filled though he was with the enthusiasm of the chase, he could not forget that his time to-day*","*""Flannery took him upstairs."" ""Where to?"" ""There's a room on the top floor. Must have been a nursery or something,*",4307,7287,5000,1
2912,72972,52,0,*How could you make such a story credible without involving yourself in more unpleasantness than I should imagine you would*,"*""Are you a parrot?"" Mr. Flannery, if he had not been standing on a ladder, would no doubt have drawn*",5234,9361,5000,1
2913,72972,53,0,"*Have you got anything to drink?"" ""There's some whisky in that cupboard."" Hugo heaved himself from the chair, looking more*","*""What's Healthward Ho?"" ""It's a place where fellows go to get fit. My uncle was there."" ""And Twist runs it?""*",971,5708,5000,0
2914,72972,54,0,"*I will now leave you, sir, as I wish to go into the kitchen and get that young Rosa to*","*Pat was walking on the little lawn, and at the sight of her his numbness left John. He seemed to*",6313,9709,5000,0
2915,72972,55,0,"*The fellows in the books always wear gloves."" ""A very sensible precaution,"" said Mr. Carmody, now thoroughly in the spirit*","*Mr. Fish nodded. ""That's how I always heard the story,"" he agreed. ""The whole thing looks very black to me,*",6695,9297,5000,0
2916,72972,56,0,"*""The things belong in the family and have to be kept there. Does that penetrate, or have we got to*","*Of course, mind you, we came on much too early. It was criminal to bill us next to opening. An*",3909,6649,5000,1
2917,72972,57,0,*said Hugo. Chimp could have done the same. With an intense bitterness he was regretting that he had ever allowed*,"*""I know I've hurt my head, you silly ass."" ""It's bleeding, I mean."" ""Bleeding?"" ""Bleeding."" Blood is always interesting. Hugo*",2794,5637,5000,0
2918,72972,58,0,"*Between intention and performance there was, when Mr. Flannery set out to whisper tenderly, a great gulf fixed. The actual*","*But the chauffeur gave the ticket to you, and you came over here, and Chimpie doped you and locked you*",3398,6554,5000,1
2919,72972,59,0,"*Why are you so helpless?"" Women are unjust in these matters. When a man comes into a night club of*","*""Yes."" ""You mean you're ... fond of me?"" ""Yes."" ""But, Johnnie!"" ""Damn it, are you blind?"" cried John, savage from*",322,3019,5000,1
2920,72972,60,0,"*""Very good, sir."" Soapy's mind was in a whirl. He could almost feel the brains inside his head heaving and*","*repeated Sergeant-Major Flannery, his eyes widening. It was evident that the mere thought of such a thing sickened this good*",3108,7057,5000,0
2921,72972,61,0,"*""You mean ..."" he gasped. ""I mean your sister, sir, who brought you over here in her car."" ""What! That*","*Mr. Molloy said No, but where was the sense of harsh words? Where did harsh words get anybody? When had*",1436,4131,5000,0
2922,72972,62,0,"*Hugo and his friend, as you know, left for London yesterday morning. Mr. Molloy and his daughter took the car*","*And when he does won't he raise an awful holler?"" ""I've got that all fixed. I don't know what sort*",2700,6379,5000,1
